recording_id,timestamp_s,channel_id,duration_s,well_id,source_vendor,schema_version,amplitude_uv
diazepam50uM_2950,0.00015,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,0.64415,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,0.67725,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,0.6934,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,0.71555,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,1.88525,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,1.9019,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,1.92545,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,2.03675,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,2.0528,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,2.856,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,2.87365,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,2.90285,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,2.9293,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,3.9827,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,4.00725,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,4.02235,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,4.041,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,4.06335,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,4.38365,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,4.40405,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,4.42005,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,5.0398,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,5.06415,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,5.0818,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,5.9577,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,5.975,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,6.0064,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,7.40015,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,7.4249,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,7.43985,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,7.4651,0,180.0,,public_demo_export,1.0,
diazepam50uM_2950,8.50455,0,180.0,,public_demo_export,1.0,
