recording_id,timestamp_s,channel_id,duration_s,well_id,source_vendor,schema_version,amplitude_uv
fs363-org0,3.727727,0,400.0,,publisher_hdf5,1.0,-47.774998
fs363-org0,4.179602,0,400.0,,publisher_hdf5,1.0,-44.85
fs363-org0,5.769086,0,400.0,,publisher_hdf5,1.0,-59.864998
fs363-org0,7.004741,0,400.0,,publisher_hdf5,1.0,-46.41
fs363-org0,11.064358,0,400.0,,publisher_hdf5,1.0,-48.75
fs363-org0,17.067035,0,400.0,,publisher_hdf5,1.0,-65.909996
fs363-org0,17.976192,0,400.0,,publisher_hdf5,1.0,-36.855
fs363-org0,18.803484,0,400.0,,publisher_hdf5,1.0,-35.489998
fs363-org0,18.879317,0,400.0,,publisher_hdf5,1.0,-46.019997
fs363-org0,19.218246999999998,0,400.0,,publisher_hdf5,1.0,-65.715
fs363-org0,19.677275,0,400.0,,publisher_hdf5,1.0,-61.23
fs363-org0,22.187542999999998,0,400.0,,publisher_hdf5,1.0,-34.905
fs363-org0,24.497489,0,400.0,,publisher_hdf5,1.0,-36.855
fs363-org0,25.650244,0,400.0,,publisher_hdf5,1.0,-56.94
fs363-org0,25.678444,0,400.0,,publisher_hdf5,1.0,-36.465
fs363-org0,25.72831,0,400.0,,publisher_hdf5,1.0,-43.484997
fs363-org0,33.561949,0,400.0,,publisher_hdf5,1.0,-37.05
fs363-org0,34.187542,0,400.0,,publisher_hdf5,1.0,-35.295
fs363-org0,34.251942,0,400.0,,publisher_hdf5,1.0,-33.93
fs363-org0,35.638561,0,400.0,,publisher_hdf5,1.0,-47.969997
fs363-org0,36.557975,0,400.0,,publisher_hdf5,1.0,-54.015
fs363-org0,37.513899,0,400.0,,publisher_hdf5,1.0,-38.219997
fs363-org0,38.226892,0,400.0,,publisher_hdf5,1.0,-62.01
fs363-org0,40.101556,0,400.0,,publisher_hdf5,1.0,-45.239998
fs363-org0,40.119689,0,400.0,,publisher_hdf5,1.0,-43.289997
fs363-org0,40.186922,0,400.0,,publisher_hdf5,1.0,-37.05
fs363-org0,41.522675,0,400.0,,publisher_hdf5,1.0,-35.1
fs363-org0,43.511155,0,400.0,,publisher_hdf5,1.0,-73.905
fs363-org0,44.212352,0,400.0,,publisher_hdf5,1.0,-36.27
fs363-org0,45.192476,0,400.0,,publisher_hdf5,1.0,-61.23
fs363-org0,48.211099,0,400.0,,publisher_hdf5,1.0,-37.829998
fs363-org0,48.79716,0,400.0,,publisher_hdf5,1.0,-69.42
fs363-org0,50.615475,0,400.0,,publisher_hdf5,1.0,-35.295
fs363-org0,51.207069,0,400.0,,publisher_hdf5,1.0,-62.789997
fs363-org0,52.0553,0,400.0,,publisher_hdf5,1.0,-37.635
fs363-org0,52.253431,0,400.0,,publisher_hdf5,1.0,-49.14
fs363-org0,52.456763,0,400.0,,publisher_hdf5,1.0,35.489998
fs363-org0,55.722563,0,400.0,,publisher_hdf5,1.0,-62.594997
fs363-org0,55.952928,0,400.0,,publisher_hdf5,1.0,-45.239998
fs363-org0,58.049558,0,400.0,,publisher_hdf5,1.0,-54.405
fs363-org0,58.652185,0,400.0,,publisher_hdf5,1.0,-37.635
fs363-org0,59.886173,0,400.0,,publisher_hdf5,1.0,-43.68
fs363-org0,60.049299,0,400.0,,publisher_hdf5,1.0,-34.905
fs363-org0,60.636427,0,400.0,,publisher_hdf5,1.0,-65.52
fs363-org0,62.379809,0,400.0,,publisher_hdf5,1.0,-36.465
fs363-org0,62.550708,0,400.0,,publisher_hdf5,1.0,-38.024998
fs363-org0,63.004636,0,400.0,,publisher_hdf5,1.0,-56.55
fs363-org0,65.656879,0,400.0,,publisher_hdf5,1.0,-41.535
fs363-org0,66.972799,0,400.0,,publisher_hdf5,1.0,-34.905
fs363-org0,69.820173,0,400.0,,publisher_hdf5,1.0,-46.019997
fs363-org0,73.050232,0,400.0,,publisher_hdf5,1.0,-63.765
fs363-org0,75.193744,0,400.0,,publisher_hdf5,1.0,32.37
fs363-org0,75.372542,0,400.0,,publisher_hdf5,1.0,-63.374996
fs363-org0,75.610306,0,400.0,,publisher_hdf5,1.0,-33.539997
fs363-org0,79.851457,0,400.0,,publisher_hdf5,1.0,-56.55
fs363-org0,84.753618,0,400.0,,publisher_hdf5,1.0,-46.995
fs363-org0,84.966316,0,400.0,,publisher_hdf5,1.0,-33.93
fs363-org0,89.629188,0,400.0,,publisher_hdf5,1.0,-34.515
fs363-org0,89.697087,0,400.0,,publisher_hdf5,1.0,-36.465
fs363-org0,90.217016,0,400.0,,publisher_hdf5,1.0,-53.624996
fs363-org0,94.886271,0,400.0,,publisher_hdf5,1.0,-35.489998
fs363-org0,96.010157,0,400.0,,publisher_hdf5,1.0,-66.884995
fs363-org0,99.331124,0,400.0,,publisher_hdf5,1.0,-46.019997
fs363-org0,99.534355,0,400.0,,publisher_hdf5,1.0,-44.07
fs363-org0,99.572288,0,400.0,,publisher_hdf5,1.0,-48.164997
fs363-org0,100.179598,0,400.0,,publisher_hdf5,1.0,-34.515
fs363-org0,100.298397,0,400.0,,publisher_hdf5,1.0,-34.905
fs363-org0,105.250583,0,400.0,,publisher_hdf5,1.0,-33.735
fs363-org0,105.856144,0,400.0,,publisher_hdf5,1.0,-34.71
fs363-org0,106.572303,0,400.0,,publisher_hdf5,1.0,-47.579998
fs363-org0,110.87375,0,400.0,,publisher_hdf5,1.0,-35.295
fs363-org0,110.942016,0,400.0,,publisher_hdf5,1.0,-34.125
fs363-org0,110.947716,0,400.0,,publisher_hdf5,1.0,-49.53
fs363-org0,110.952383,0,400.0,,publisher_hdf5,1.0,-38.609997
fs363-org0,113.881266,0,400.0,,publisher_hdf5,1.0,-33.735
fs363-org0,117.152274,0,400.0,,publisher_hdf5,1.0,-34.125
fs363-org0,123.045391,0,400.0,,publisher_hdf5,1.0,-60.449997
fs363-org0,123.079191,0,400.0,,publisher_hdf5,1.0,-37.05
fs363-org0,123.427187,0,400.0,,publisher_hdf5,1.0,-34.71
fs363-org0,127.86498399999999,0,400.0,,publisher_hdf5,1.0,-38.805
fs363-org0,128.068288,0,400.0,,publisher_hdf5,1.0,-64.74
fs363-org0,131.402022,0,400.0,,publisher_hdf5,1.0,-42.12
fs363-org0,132.518771,0,400.0,,publisher_hdf5,1.0,-35.295
fs363-org0,133.23053,0,400.0,,publisher_hdf5,1.0,-63.374996
fs363-org0,138.407417,0,400.0,,publisher_hdf5,1.0,-59.28
fs363-org0,141.415287,0,400.0,,publisher_hdf5,1.0,-60.644997
fs363-org0,141.972214,0,400.0,,publisher_hdf5,1.0,-34.32
fs363-org0,143.341701,0,400.0,,publisher_hdf5,1.0,-68.25
